order_id,order_date,amount,product_id,customer_id,category,region,fulfilment_method,shipping_service,payment_status,return_event,return_date,refund_event,chargeback_event
ORD-0020393,2025-05-17 03:00:00,1248.91,APP-0001,CUST-00804,Apparel,West,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0007299,2025-05-17 03:00:00,777.76,SPO-0007,CUST-01172,Sports,South,platform_fulfilled,Expedited,paid,True,1748314800000000000,True,False
ORD-0013342,2025-05-17 03:00:00,453.31,APP-0001,CUST-01238,Apparel,East,third_party_fulfilled,Economy,paid,True,1747796400000000000,True,False
ORD-0017253,2025-05-17 03:00:00,410.56,BOO-0002,CUST-01936,Books,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0017176,2025-05-17 03:00:00,1203.19,ELE-0001,CUST-01054,Electronics,North,platform_fulfilled,Economy,paid,False,,False,False
ORD-0016201,2025-05-17 04:00:00,421.46,APP-0001,CUST-00563,Apparel,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0012358,2025-05-17 04:00:00,1064.69,APP-0001,CUST-00424,Apparel,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0018936,2025-05-17 04:00:00,165.33,BEA-0001,CUST-01038,Beauty,Central,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0012534,2025-05-17 05:00:00,1236.51,ELE-0001,CUST-01408,Electronics,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0015471,2025-05-17 05:00:00,998.71,APP-0001,CUST-00051,Apparel,West,platform_fulfilled,Economy,cod,False,,False,False
ORD-0019511,2025-05-17 06:00:00,3709.3,ELE-0002,CUST-01057,Electronics,South,platform_fulfilled,Standard,cod,True,1748066400000000000,True,False
ORD-0014096,2025-05-17 06:00:00,1929.51,ELE-0001,CUST-01263,Electronics,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0022208,2025-05-17 06:00:00,252.66,BEA-0120,CUST-01732,Beauty,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0003745,2025-05-17 06:00:00,691.58,APP-0001,CUST-00433,Apparel,East,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0005627,2025-05-17 07:00:00,454.02,BEA-0002,CUST-00130,Beauty,East,merchant_fulfilled,Expedited,cod,False,,False,False
ORD-0018494,2025-05-17 07:00:00,917.11,SPO-0001,CUST-01274,Sports,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0017404,2025-05-17 08:00:00,1053.24,APP-0001,CUST-01211,Apparel,West,platform_fulfilled,Economy,cod,True,1748160000000000000,True,False
ORD-0023066,2025-05-17 09:00:00,730.81,HOM-0001,CUST-00044,Home,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0000593,2025-05-17 09:00:00,2206.46,ELE-0001,CUST-00992,Electronics,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0016151,2025-05-17 09:00:00,298.05,APP-0004,CUST-01945,Apparel,East,platform_fulfilled,Standard,cod,True,1748595600000000000,True,False
ORD-0014313,2025-05-17 09:00:00,637.5,BEA-0002,CUST-01754,Beauty,West,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0013094,2025-05-17 09:00:00,376.5,BEA-0003,CUST-01602,Beauty,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0016964,2025-05-17 10:00:00,1300.17,SPO-0140,CUST-00620,Sports,Central,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0021566,2025-05-17 10:00:00,1141.77,HOM-0002,CUST-00508,Home,West,third_party_fulfilled,Standard,paid,True,1747735200000000000,True,False
ORD-0013134,2025-05-17 10:00:00,626.19,HOM-0001,CUST-00618,Home,Central,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0006838,2025-05-17 11:00:00,992.55,HOM-0015,CUST-00318,Home,North,platform_fulfilled,Economy,paid,False,,False,False
ORD-0017299,2025-05-17 12:00:00,1126.74,APP-0068,CUST-00812,Apparel,East,merchant_fulfilled,Expedited,paid,True,1749124800000000000,True,False
ORD-0020674,2025-05-17 12:00:00,903.89,APP-0001,CUST-00137,Apparel,North,platform_fulfilled,Standard,paid,True,1748952000000000000,False,False
ORD-0020014,2025-05-17 12:00:00,424.57,HOM-0001,CUST-01440,Home,East,merchant_fulfilled,Economy,paid,True,1748001600000000000,True,False
ORD-0020769,2025-05-17 12:00:00,657.78,APP-0001,CUST-01533,Apparel,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0008405,2025-05-17 13:00:00,444.15,BOO-0004,CUST-00230,Books,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0002724,2025-05-17 13:00:00,972.02,ELE-0007,CUST-01735,Electronics,North,platform_fulfilled,Economy,cod,False,,False,False
ORD-0003920,2025-05-17 14:00:00,2833.72,ELE-0001,CUST-01233,Electronics,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0017240,2025-05-17 14:00:00,273.83,APP-0004,CUST-00265,Apparel,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0010135,2025-05-17 14:00:00,751.92,HOM-0009,CUST-00181,Home,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0017295,2025-05-17 14:00:00,701.43,APP-0003,CUST-00693,Apparel,East,platform_fulfilled,Standard,paid,True,1748440800000000000,True,False
ORD-0016642,2025-05-17 14:00:00,1256.22,ELE-0001,CUST-01099,Electronics,West,platform_fulfilled,Standard,cod,False,,False,False
ORD-0020626,2025-05-17 16:00:00,437.25,APP-0002,CUST-00981,Apparel,North,platform_fulfilled,Standard,cod,True,1748188800000000000,True,False
ORD-0007792,2025-05-17 16:00:00,772.97,HOM-0001,CUST-00636,Home,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0022557,2025-05-17 17:00:00,740.51,HOM-0005,CUST-01323,Home,Central,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0015066,2025-05-17 17:00:00,2922.81,HOM-0001,CUST-01949,Home,South,platform_fulfilled,Economy,cod,False,,False,False
ORD-0019971,2025-05-17 17:00:00,2114.79,SPO-0002,CUST-01221,Sports,Central,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0018680,2025-05-17 17:00:00,1116.86,HOM-0001,CUST-01244,Home,North,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0015479,2025-05-17 17:00:00,734.29,APP-0001,CUST-00776,Apparel,East,platform_fulfilled,Standard,paid,True,1748624400000000000,True,False
ORD-0009444,2025-05-17 18:00:00,607.26,APP-0001,CUST-00734,Apparel,West,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0018482,2025-05-17 18:00:00,1774.76,ELE-0002,CUST-01355,Electronics,West,platform_fulfilled,Economy,paid,False,,False,False
ORD-0001813,2025-05-17 18:00:00,729.65,BEA-0001,CUST-00719,Beauty,West,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0021809,2025-05-17 18:00:00,1940.93,HOM-0001,CUST-01296,Home,South,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0014399,2025-05-17 18:00:00,668.3,APP-0002,CUST-01348,Apparel,East,third_party_fulfilled,Economy,cod,True,1749060000000000000,True,False
ORD-0004338,2025-05-17 19:00:00,623.12,APP-0004,CUST-00218,Apparel,North,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0006278,2025-05-17 19:00:00,382.02,HOM-0001,CUST-00893,Home,Central,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0006406,2025-05-17 19:00:00,259.97,BEA-0001,CUST-00890,Beauty,East,platform_fulfilled,Economy,paid,True,1749063600000000000,True,False
ORD-0004000,2025-05-17 19:00:00,909.26,APP-0001,CUST-01508,Apparel,North,platform_fulfilled,Expedited,paid,True,1748199600000000000,False,False
ORD-0007640,2025-05-17 20:00:00,5292.5,ELE-0008,CUST-00110,Electronics,Central,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0021739,2025-05-17 20:00:00,832.96,APP-0004,CUST-00140,Apparel,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0012969,2025-05-17 20:00:00,751.4,APP-0003,CUST-00150,Apparel,East,merchant_fulfilled,Standard,paid,True,1749240000000000000,True,False
ORD-0020490,2025-05-17 21:00:00,464.0,HOM-0003,CUST-00493,Home,North,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0018147,2025-05-17 23:00:00,268.08,BEA-0002,CUST-01612,Beauty,Central,platform_fulfilled,Standard,cod,True,1748646000000000000,True,False
ORD-0007577,2025-05-17 23:00:00,798.76,SPO-0001,CUST-00533,Sports,Central,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0014912,2025-05-17 23:00:00,1642.2,ELE-0001,CUST-00835,Electronics,West,platform_fulfilled,Economy,cod,True,1748300400000000000,True,False
ORD-0023825,2025-05-18 00:00:00,1037.61,SPO-0001,CUST-01866,Sports,North,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0012304,2025-05-18 00:00:00,5206.22,ELE-0001,CUST-00476,Electronics,North,merchant_fulfilled,Economy,paid,True,1747785600000000000,True,False
ORD-0016907,2025-05-18 01:00:00,1125.87,ELE-0001,CUST-00564,Electronics,South,third_party_fulfilled,Standard,paid,True,1748134800000000000,True,False
ORD-0001483,2025-05-18 01:00:00,2544.27,HOM-0005,CUST-01695,Home,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0003116,2025-05-18 01:00:00,914.24,HOM-0001,CUST-01382,Home,North,platform_fulfilled,Standard,cod,False,,False,False
ORD-0019653,2025-05-18 01:00:00,1636.31,HOM-0001,CUST-01997,Home,South,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0019424,2025-05-18 02:00:00,236.92,BOO-0015,CUST-01894,Books,North,platform_fulfilled,Standard,cod,False,,False,False
ORD-0013566,2025-05-18 02:00:00,771.99,BEA-0001,CUST-00923,Beauty,South,merchant_fulfilled,Economy,paid,True,1748224800000000000,True,False
ORD-0021830,2025-05-18 02:00:00,3657.4,ELE-0007,CUST-01430,Electronics,South,merchant_fulfilled,Economy,cod,False,,False,False
ORD-0014935,2025-05-18 03:00:00,1527.55,SPO-0001,CUST-01084,Sports,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0000098,2025-05-18 03:00:00,1294.39,APP-0013,CUST-00832,Apparel,North,platform_fulfilled,Standard,cod,False,,False,False
ORD-0021230,2025-05-18 03:00:00,2203.61,ELE-0001,CUST-00448,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0004279,2025-05-18 04:00:00,599.42,APP-0001,CUST-01439,Apparel,North,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0017999,2025-05-18 05:00:00,757.26,SPO-0001,CUST-01197,Sports,Central,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0020098,2025-05-18 05:00:00,933.22,APP-0002,CUST-01452,Apparel,South,merchant_fulfilled,Standard,paid,True,1749272400000000000,True,False
ORD-0008683,2025-05-18 05:00:00,1118.33,BEA-0115,CUST-00562,Beauty,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0016900,2025-05-18 05:00:00,1022.33,ELE-0003,CUST-00378,Electronics,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0002681,2025-05-18 05:00:00,616.83,BEA-0001,CUST-00540,Beauty,Central,third_party_fulfilled,Expedited,paid,True,1748062800000000000,True,False
ORD-0011168,2025-05-18 06:00:00,2318.72,SPO-0002,CUST-01912,Sports,North,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0001763,2025-05-18 06:00:00,527.37,APP-0004,CUST-01415,Apparel,Central,platform_fulfilled,Standard,paid,True,1749189600000000000,True,False
ORD-0010016,2025-05-18 07:00:00,1388.23,APP-0002,CUST-00740,Apparel,West,platform_fulfilled,Economy,paid,True,1748674800000000000,True,False
ORD-0001445,2025-05-18 07:00:00,854.16,APP-0001,CUST-00749,Apparel,North,platform_fulfilled,Economy,cod,True,1748156400000000000,True,False
ORD-0023304,2025-05-18 08:00:00,567.2,APP-0020,CUST-00071,Apparel,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0011667,2025-05-18 08:00:00,672.22,BEA-0001,CUST-00936,Beauty,East,platform_fulfilled,Standard,paid,True,1748764800000000000,True,False
ORD-0010599,2025-05-18 08:00:00,969.26,APP-0001,CUST-01810,Apparel,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0003721,2025-05-18 09:00:00,2331.92,HOM-0011,CUST-00935,Home,South,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0004581,2025-05-18 10:00:00,915.27,HOM-0033,CUST-01377,Home,North,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0016326,2025-05-18 10:00:00,2160.3,ELE-0001,CUST-01853,Electronics,North,platform_fulfilled,Expedited,paid,True,1748512800000000000,True,False
ORD-0023272,2025-05-18 10:00:00,1103.3,SPO-0001,CUST-00956,Sports,East,third_party_fulfilled,Expedited,cod,False,,False,False
ORD-0002309,2025-05-18 10:00:00,834.97,HOM-0001,CUST-01783,Home,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0008831,2025-05-18 10:00:00,1051.25,APP-0002,CUST-01423,Apparel,South,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0011095,2025-05-18 10:00:00,1120.39,APP-0001,CUST-00860,Apparel,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0012093,2025-05-18 11:00:00,834.32,APP-0005,CUST-00976,Apparel,North,platform_fulfilled,Standard,paid,True,1748084400000000000,True,False
ORD-0005234,2025-05-18 12:00:00,3549.31,ELE-0001,CUST-01549,Electronics,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0009491,2025-05-18 12:00:00,924.69,ELE-0016,CUST-00230,Electronics,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0007922,2025-05-18 12:00:00,2402.81,ELE-0001,CUST-00623,Electronics,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0013288,2025-05-18 14:00:00,302.31,BOO-0005,CUST-01509,Books,South,third_party_fulfilled,Economy,paid,True,1748613600000000000,True,False
ORD-0018840,2025-05-18 14:00:00,1167.93,HOM-0001,CUST-00013,Home,North,platform_fulfilled,Economy,paid,False,,False,False
ORD-0020430,2025-05-18 14:00:00,389.78,APP-0002,CUST-00505,Apparel,Central,platform_fulfilled,Expedited,cod,True,1748872800000000000,True,False
ORD-0023479,2025-05-18 15:00:00,670.76,APP-0001,CUST-01404,Apparel,South,platform_fulfilled,Economy,paid,True,1748703600000000000,True,False
ORD-0003143,2025-05-18 15:00:00,237.23,BOO-0002,CUST-01171,Books,West,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0001673,2025-05-18 15:00:00,398.61,BEA-0001,CUST-00659,Beauty,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0001424,2025-05-18 16:00:00,743.76,ELE-0002,CUST-00782,Electronics,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0019283,2025-05-18 16:00:00,309.68,BEA-0001,CUST-00864,Beauty,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0022900,2025-05-18 16:00:00,973.19,ELE-0001,CUST-01196,Electronics,East,platform_fulfilled,Standard,cod,False,,False,False
ORD-0022753,2025-05-18 18:00:00,714.41,ELE-0002,CUST-01976,Electronics,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0012424,2025-05-18 18:00:00,3544.54,APP-0089,CUST-01983,Apparel,East,third_party_fulfilled,Expedited,cod,False,,False,False
ORD-0004865,2025-05-18 18:00:00,1411.43,HOM-0003,CUST-00490,Home,North,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0021651,2025-05-18 18:00:00,410.82,BEA-0001,CUST-00889,Beauty,North,merchant_fulfilled,Standard,paid,True,1748714400000000000,True,False
ORD-0002930,2025-05-18 18:00:00,249.0,BEA-0005,CUST-00826,Beauty,North,third_party_fulfilled,Expedited,paid,True,1748109600000000000,True,False
ORD-0004668,2025-05-18 19:00:00,4857.57,ELE-0001,CUST-01439,Electronics,North,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0012971,2025-05-18 19:00:00,290.65,APP-0002,CUST-01566,Apparel,South,platform_fulfilled,Economy,paid,True,1748199600000000000,True,False
ORD-0010107,2025-05-18 19:00:00,646.72,ELE-0009,CUST-01685,Electronics,West,platform_fulfilled,Economy,paid,True,1748026800000000000,True,False
ORD-0010817,2025-05-18 19:00:00,190.81,BEA-0001,CUST-00668,Beauty,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0002012,2025-05-18 19:00:00,333.24,APP-0001,CUST-01461,Apparel,South,platform_fulfilled,Economy,paid,True,1749063600000000000,True,False
ORD-0013751,2025-05-18 19:00:00,2063.49,HOM-0001,CUST-00148,Home,Central,merchant_fulfilled,Standard,paid,True,1749236400000000000,True,False
ORD-0013693,2025-05-18 20:00:00,532.58,APP-0001,CUST-00357,Apparel,East,platform_fulfilled,Economy,paid,True,1748980800000000000,True,False
ORD-0001312,2025-05-18 20:00:00,441.52,BOO-0001,CUST-01637,Books,East,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0013545,2025-05-18 21:00:00,2092.25,APP-0001,CUST-01471,Apparel,North,platform_fulfilled,Standard,paid,True,1747861200000000000,True,False
ORD-0014363,2025-05-18 21:00:00,300.03,BOO-0001,CUST-00304,Books,South,merchant_fulfilled,Economy,paid,True,1748725200000000000,True,False
ORD-0007565,2025-05-18 21:00:00,831.14,APP-0001,CUST-00606,Apparel,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0023845,2025-05-18 21:00:00,1431.57,APP-0001,CUST-01077,Apparel,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0009631,2025-05-18 22:00:00,964.83,BEA-0003,CUST-01105,Beauty,East,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0009089,2025-05-18 22:00:00,873.99,HOM-0001,CUST-00137,Home,West,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0014276,2025-05-18 22:00:00,289.32,BEA-0002,CUST-01495,Beauty,South,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0011073,2025-05-18 22:00:00,1352.85,SPO-0002,CUST-00991,Sports,Central,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0014369,2025-05-18 23:00:00,199.29,BOO-0003,CUST-00717,Books,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0011418,2025-05-19 00:00:00,483.44,HOM-0001,CUST-01587,Home,West,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0021269,2025-05-19 02:00:00,119.15,BOO-0004,CUST-01314,Books,West,platform_fulfilled,Standard,paid,True,1748052000000000000,True,False
ORD-0004167,2025-05-19 02:00:00,396.05,APP-0002,CUST-01507,Apparel,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0017417,2025-05-19 03:00:00,2583.62,APP-0001,CUST-00470,Apparel,North,platform_fulfilled,Economy,paid,True,1748228400000000000,True,False
ORD-0009382,2025-05-19 03:00:00,1146.86,ELE-0008,CUST-00766,Electronics,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0021726,2025-05-19 03:00:00,709.92,APP-0001,CUST-01351,Apparel,North,platform_fulfilled,Economy,cod,True,1748314800000000000,True,False
ORD-0019826,2025-05-19 03:00:00,658.35,HOM-0001,CUST-00324,Home,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0004725,2025-05-19 05:00:00,780.64,APP-0001,CUST-00229,Apparel,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0003599,2025-05-19 05:00:00,116.58,BOO-0001,CUST-00977,Books,North,platform_fulfilled,Standard,cod,True,1749099600000000000,True,False
ORD-0002142,2025-05-19 07:00:00,2065.53,ELE-0001,CUST-00059,Electronics,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0002844,2025-05-19 07:00:00,347.75,APP-0001,CUST-00918,Apparel,North,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0020508,2025-05-19 08:00:00,2987.54,ELE-0001,CUST-00262,Electronics,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0018816,2025-05-19 08:00:00,1004.06,SPO-0001,CUST-00433,Sports,North,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0014981,2025-05-19 08:00:00,1941.29,APP-0002,CUST-00403,Apparel,West,platform_fulfilled,Standard,paid,True,1748332800000000000,True,False
ORD-0003423,2025-05-19 09:00:00,1085.02,HOM-0002,CUST-01112,Home,West,platform_fulfilled,Economy,cod,False,,False,False
ORD-0004361,2025-05-19 09:00:00,1024.35,APP-0002,CUST-01126,Apparel,East,platform_fulfilled,Economy,paid,True,1747904400000000000,True,False
ORD-0006897,2025-05-19 09:00:00,430.16,BOO-0002,CUST-00180,Books,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0013941,2025-05-19 09:00:00,613.81,BEA-0002,CUST-00306,Beauty,South,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0017424,2025-05-19 10:00:00,1146.2,APP-0002,CUST-01920,Apparel,East,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0010739,2025-05-19 11:00:00,491.64,BEA-0006,CUST-00442,Beauty,Central,platform_fulfilled,Expedited,paid,True,1748602800000000000,True,False
ORD-0017427,2025-05-19 11:00:00,7465.95,ELE-0001,CUST-00280,Electronics,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0016856,2025-05-19 11:00:00,1257.78,ELE-0003,CUST-00999,Electronics,East,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0021461,2025-05-19 11:00:00,1226.5,APP-0001,CUST-00127,Apparel,South,merchant_fulfilled,Economy,paid,True,1748257200000000000,True,False
